FROM,TO,WEIGHT
celesterissetti,lizmar53487744,1
ruthmezacacere2,paulodelgadoi,1
fannygonzalezu,lgougain,1
lidiama70884573,isabel0003,1
julher100,cvlareina,1
marisofi_mar,lgougain,1
acido_mordaz,leyending,1
isabel09977203,el_ciudadano,1
alboviejo,el_ciudadano,1
maria61917056,isabel0003,1
maria61917056,sinfiltros_tv,1
csarantoniovar3,delosquesobran,1
mximosanzz,benjamnitt,1
becebe345,suknorm,1
moissromeromat1,espaol49216792,1
natypazmella,delosquesobran,1
miguelcarrillof,crisvillavera,1
esponsor_,oiga_profe,1
gm_henriquez,oiga_profe,1
patodvila1,el_ciudadano,1
samael208,crisvillavera,1
badillo_orrego,el_ciudadano,1
manuelc_duran,maxcorreah,1
mcurriao,berniap,1
la_danik9,otdchile,1
lucavz1,pablopadillarub,1
norahzul,magica_radio,1
ramonri87153952,aledaz99329330,1
lour_des666,historiadorecon,1
gab65060192,ginniasa,1
gonzuc,makitabecker,1
ankuwillka_auka,lakallesnuestra,1
cripto_bwanajim,alejandrowahl,1
carbonimore,suknorm,1
juanka75703394,magica_radio,1
tweets07217229,hconstituyente,1
raealegre,eziocosta,1
romipistacchio,historiadorecon,1
marcela75743846,supernova_2020,1
takvera,eziocosta,1
pauladelsur,eziocosta,1
martanpegallo,eziocosta,1
deadmantetris,eziocosta,1
rorroou,eziocosta,1
gonzalofera,eziocosta,1
wear4earth,eziocosta,1
viviazua,lf_aprueba,1
nrodriguezv_,eziocosta,1
stephduchili,eziocosta,1
deliaconectada,eziocosta,1
fplanzer,eziocosta,1
oscarcampos_01,delosquesobran,1
leyuerewi,eziocosta,1
leyuerewi,jeniffermella,1
yampai1,cami_randa,1
yampai1,marc0_velarde,1
yampai1,nodoxxi,1
balenida_,eziocosta,1
consuestrada,eziocosta,1
unalocachascona,rochiopal,1
gskygates,makitabecker,1
coyllorencore,nodignos,1
conchetuiter,rochiopal,1
pahuan,damabarca,1
maryechmontero,lyampcheco,1
informadorsur,alexiis_avila,1
armando79692897,apolinio_73,1
armando79692897,sinfiltros_tv,1
armando79692897,ciudadannochile,1
armando79692897,lucyanaah,1
vceci1,fifernand,1
marykata1,ndi3go,1
rodrigodelvalle,eziocosta,1
carlos279,lucasaykal,1
pelusit20873293,angel_bazaldua,1
elabullangero,ceciliavaldes,1
rodrigovaraslpe,hombredenoticia,1
emilia92463104,andiliz_adl,1
alejandrozagal4,andiliz_adl,1
flor_paillacar,marcoqz,1
polyta52742,sandroriquelme,1
marinae43353800,politicassocia6,1
mramm75654031,macapatriota,1
israelchamorr10,cami_randa,1
hugodiazm,cami_randa,1
tamara20329325,eziocosta,1
locograve,sinfiltros_tv,1
eate93,sinfiltros_tv,1
jimmyquintana14,sinfiltros_tv,1
ed051977,sinfiltros_tv,1
pais_hominido,sinfiltros_tv,1
carlos_stb_,sinfiltros_tv,1
carlos_stb_,panchoorregog,1
pablo_navarro_w,sinfiltros_tv,1
pablo_navarro_w,panchoorregog,1
clauaa,sinfiltros_tv,1
carolmm_2010,sinfiltros_tv,1
trinidadarce1,sinfiltros_tv,1
claudia_bascur,sinfiltros_tv,1
jonatha02387573,sinfiltros_tv,1
llallito02,sinfiltros_tv,1
topzoneiquique,bohn_ingrid,1
apwittwer,sinfiltros_tv,1
kloadone,sinfiltros_tv,1
45realdpatriot,sinfiltros_tv,1
nelson86548771,sinfiltros_tv,1
patriota_su,sinfiltros_tv,1
carolafuentesm,sinfiltros_tv,1
rememberkatyn,ccifuentesh,1
seniorcamaron,sinfiltros_tv,1
claudio87143706,sinfiltros_tv,1
vayosi6,edgarochoapezo,1
juanmuena,sinfiltros_tv,1
drfelipe81,sinfiltros_tv,1
maurog_segurito,sinfiltros_tv,1
belenriosibanez,sinfiltros_tv,1
rrodriguezvald,sinfiltros_tv,1
carlooshuerta,sinfiltros_tv,1
ximemonar,sinfiltros_tv,1
cafcastillo,sinfiltros_tv,1
karenkoetje,sinfiltros_tv,1
ellibertario85,sinfiltros_tv,1
pabloguerrerocl,sinfiltros_tv,1
marcelopachecop,sinfiltros_tv,1
almopar,sinfiltros_tv,1
dorianarcano,sinfiltros_tv,1
sr_bungle,nathalyseplved3,1
mesura_sensatez,sinfiltros_tv,1
racanxi,sinfiltros_tv,1
mire_santana,sinfiltros_tv,1
soloprofe,sinfiltros_tv,1
arodriguezsh,sinfiltros_tv,1
cfmarinh,sinfiltros_tv,1
jodamilu1,aldunatefran,1
doneuclides,sinfiltros_tv,1
doneuclides,panchoorregog,1
cecilia05919849,sinfiltros_tv,1
juancar58766653,sinfiltros_tv,1
juancar58766653,lucyanaah,1
manuel01072471,sinfiltros_tv,1
rockoazul,sinfiltros_tv,1
rockoazul,lucyanaah,1
mignaciasm,karenmug,1
jccortesf,sinfiltros_tv,1
_pepe_soto,sinfiltros_tv,1
ildacarter2014,sinfiltros_tv,1
tierraliberal,sinfiltros_tv,1
svknorris,sinfiltros_tv,1
svknorris,mrblue3440,1
efeaazeta,sinfiltros_tv,1
karina47687265,lucasaykal,1
maximodmeridius,sinfiltros_tv,1
daniel21102848,sinfiltros_tv,1
feba0309,sinfiltros_tv,1
marxistaodioso,artemisofarica,1
marxistaodioso,lucyanaah,1
pareyezz,sinfiltros_tv,1
amarant85269881,sinfiltros_tv,1
eveolivares,sinfiltros_tv,1
eveolivares,franctivista,1
mardesocos,sinfiltros_tv,1
mariade80877004,sinfiltros_tv,1
mariade80877004,panchoorregog,1
cony_fuenzalida,sinfiltros_tv,1
cony_fuenzalida,lucyanaah,1
maxolguinaguad,sinfiltros_tv,1
maxolguinaguad,lucyanaah,1
cesarbelmar,sinfiltros_tv,1
robinbustamant7,sinfiltros_tv,1
yaquitaiqq,sinfiltros_tv,1
pame_pastelito,sinfiltros_tv,1
cotesoublette,sinfiltros_tv,1
rgatical,sinfiltros_tv,1
m0t0rmaster,sinfiltros_tv,1
arturo_ubilla_t,sinfiltros_tv,1
alexander_eb,sinfiltros_tv,1
clauferma,sinfiltros_tv,1
suechita,sinfiltros_tv,1
suechita,lucyanaah,1
yuyufernan,arquitectxschd,1
andrea5432_,danielstingo,1
mollychata,sinfiltros_tv,1
vendetta_doron,sinfiltros_tv,1
elsucio45243786,sinfiltros_tv,1
republicanaps,sinfiltros_tv,1
nicrocv,sinfiltros_tv,1
centro_extreme,sinfiltros_tv,1
gloriahermosil3,sinfiltros_tv,1
ignacioantipani,sinfiltros_tv,1
fleivanita,sinfiltros_tv,1
makitablondi,sinfiltros_tv,1
makitablondi,lucyanaah,1
damico80ero,sinfiltros_tv,1
nutrimariafer,sinfiltros_tv,1
e_martinez20,sinfiltros_tv,1
janofelip27,sinfiltros_tv,1
wyshss31,sinfiltros_tv,1
cguerrar,sinfiltros_tv,1
chimichurri198,sinfiltros_tv,1
chilenoenturkey,sinfiltros_tv,1
jcavalos9,sinfiltros_tv,1
socialhoy1,sinfiltros_tv,1
katherineechaiz,sinfiltros_tv,1
grpalacios32,sinfiltros_tv,1
kaelcool1024,sinfiltros_tv,1
kaelcool1024,lucyanaah,1
medcaro,panchoorregog,1
medcaro,franctivista,1
medcaro,lucyanaah,1
gabi_tintin,caromartin87,1
carlostrova,sinfiltros_tv,1
c1917c,sinfiltros_tv,1
caroeleanor,sinfiltros_tv,1
maurocatalan8,sinfiltros_tv,1
maurocatalan8,encuestaschil10,1
rodrigoleblanc4,sinfiltros_tv,1
trinypuig,sinfiltros_tv,1
glopipa,sinfiltros_tv,1
naranjaymolesta,sinfiltros_tv,1
mati_ron,sinfiltros_tv,1
abogado_choro,sinfiltros_tv,1
malepaix,sinfiltros_tv,1
changoalentao,sinfiltros_tv,1
ferantonia28,sinfiltros_tv,1
tallermatematic,sinfiltros_tv,1
rodrigoelpeque,sinfiltros_tv,1
franciscocn89,sinfiltros_tv,1
franciscocn89,lucyanaah,1
franciscomeloz,sinfiltros_tv,1
christo01494546,sinfiltros_tv,1
elsa_bueno_c,sinfiltros_tv,1
arriendoscqboxd,sinfiltros_tv,1
_amy_may_,sinfiltros_tv,1
jmdelvalle666,sinfiltros_tv,1
janocereo1,patitoo_verde,1
libre56861451,sinfiltros_tv,1
serpientearies,sinfiltros_tv,1
serpientearies,franctivista,1
sebatarr,sinfiltros_tv,1
no_rad_carolina,sinfiltros_tv,1
no_rad_carolina,crisvillavera,1
mrivg2,sinfiltros_tv,1
lermac1973,el_ciudadano,1
canal7frschile,sinfiltros_tv,1
jeannette_55,sinfiltros_tv,1
velp13,sinfiltros_tv,1
isla_claudia,sinfiltros_tv,1
miguel70694385,sinfiltros_tv,1
chrixstinaes,sinfiltros_tv,1
chrixstinaes,lucyanaah,1
amjl2015,sinfiltros_tv,1
jinny28317476,sinfiltros_tv,1
dn_vitocorleone,sinfiltros_tv,1
sevishe,sinfiltros_tv,1
sevishe,rip_chile2030,1
ignacia1dms,sinfiltros_tv,1
ojalatesirva,sinfiltros_tv,1
freetochoosenz,patriar19099909,1
freetochoosenz,avatar_tkd,1
danielgallard11,sinfiltros_tv,1
sccristiano,sinfiltros_tv,1
tich2009,sinfiltros_tv,1
lucius_aurelian,sinfiltros_tv,1
sophi1119,sinfiltros_tv,1
proyectom993,braucont,1
lavidaesahora_,sinfiltros_tv,1
marceloleone197,sinfiltros_tv,1
mateosardina,redhumedalesch,1
max34562145,sinfiltros_tv,1
gevenegaso,sinfiltros_tv,1
dakitipalestino,sinfiltros_tv,1
1234502029494kd,gonzalezdelafu,1
gedachtnisdavid,sinfiltros_tv,1
janeirorainiero,sinfiltros_tv,1
vale_castrod,sebandrs_cs,1
analuis46941298,sinfiltros_tv,1
naitsab02223299,sinfiltros_tv,1
marcelamontec19,sinfiltros_tv,1
datt1978,sinfiltros_tv,1
pepino09086275,rodamaleh,1
cacciuttoloaldo,sinfiltros_tv,1
marco_santosdh,sinfiltros_tv,1
juanmonteverde8,andresamengual,1
deporaqui_,sinfiltros_tv,1
jalessandri,sinfiltros_tv,1
krojasrivas,sinfiltros_tv,1
plinplinnuclear,sinfiltros_tv,1
patoo_cl,sinfiltros_tv,1
pedroju63963174,sinfiltros_tv,1
daniazuldele,sinfiltros_tv,1
viliamora,sinfiltros_tv,1
hectorcido,sinfiltros_tv,1
riveratarque,sinfiltros_tv,1
pily7706,sinfiltros_tv,1
sebaveiz,sinfiltros_tv,1
carlosinpega,sinfiltros_tv,1
prz_max,sinfiltros_tv,1
juvarsa2,sinfiltros_tv,1
juvarsa2,encuestaschil10,1
stratocumulo20,berfontaine,1
zenteno_cecilia,berfontaine,1
andresamengual,berfontaine,1
andresamengual,sinfiltros_tv,1
marceloariad,claudiomezario4,1
marceloariad,sur_pueblo,1
feliper58480662,sinfiltros_tv,1
juenevaras,sinfiltros_tv,1
juenevaras,el_despierto26,1
psicologoenruta,nicoschongut,1
pelusit38789915,rodamaleh,1
chaleca88,sinfiltros_tv,1
katherinapinoar,sinfiltros_tv,1
joselnx,sinfiltros_tv,1
romypax,sinfiltros_tv,1
jgomezarismendi,sinfiltros_tv,1
fernandocs_4,sinfiltros_tv,1
j_rojasn,sinfiltros_tv,1
j_rojasn,panchoorregog,1
shostakovo,historiadorecon,1
macayala1,historiadorecon,1
drlegasov97,sinfiltros_tv,1
tomandopalco,sinfiltros_tv,1
florpereda,sinfiltros_tv,1
robertalama,schmitzvaccaro,1
miguelurreab,sinfiltros_tv,1
miguelurreab,cristobalhenr,1
fabycrack,nata_tt1,1
dinamicoloic,sinfiltros_tv,1
daniel8alvarez,tiapikachu,1
primertuiter,sinfiltros_tv,1
primertuiter,encuestaschil10,1
rechazocomando,sinfiltros_tv,1
jabk366,berfontaine,1
arielga26,sinfiltros_tv,1
almunadamian,sinfiltros_tv,1
jaimefernan31,lau_nehuen,1
rodolfojaretrig,sinfiltros_tv,1
lacaro2018,macapatriota,1
fundacionrem,ulagosoficial,1
miguelon_conce,nata_tt1,1
alffiguer,sinfiltros_tv,1
soyladyloser,sinfiltros_tv,1
carlosurbinad,artemisofarica,1
cristobalhenr,sinfiltros_tv,1
manuacuna,sinfiltros_tv,1
cmanasevich1,jaimeriosc,1
rvperezl,claucatb,1
perritabina,miderechoeducar,1
dalvluva,sinfiltros_tv,1
simonmwar,sinfiltros_tv,1
mums_chile,meqchile,1
obusparenas,sinfiltros_tv,1
cecyfreire2107,miderechoeducar,1
marioza13450236,sinfiltros_tv,1
natitoodiosa,sinfiltros_tv,1
abuelitocoke,sinfiltros_tv,1
masterifr,angeldlacruz_,1
yasnabella,angeldlacruz_,1
fredes_omar,sinfiltros_tv,1
fredes_omar,mivozchile,1
antiexttremista,sinfiltros_tv,1
cecilia92748462,angeldlacruz_,1
jutreus,angeldlacruz_,1
jutreus,sinfiltros_tv,1
silexcarlo,sinfiltros_tv,1
seba_day,sinfiltros_tv,1
alfonso91215321,sinfiltros_tv,1
jorge_val_c,crimosolan,1
puntopulido,berfontaine,1
natalyespin0za,cami_randa,1
alenovoas,berfontaine,1
ivette2904,de_economicas,1
fnvilla1,meqchile,1
wuidoski,sinfiltros_tv,1
cloeserrano,sinfiltros_tv,1
ebeckera,sinfiltros_tv,1
pohlagurto,sinfiltros_tv,1
noezunino,24horastvn,1
alejandro992005,sinfiltros_tv,1
juanfarias50,angeldlacruz_,1
paumuno,sinfiltros_tv,1
gonzalez9164,sinfiltros_tv,1
danieligna888,sinfiltros_tv,1
ceciliagasic,bsepulvedahales,1
rob_i_c,panchoorregog,1
maricel74312838,sinfiltros_tv,1
tamimacaya,sinfiltros_tv,1
dleivae,sinfiltros_tv,1
diegobr60965854,sinfiltros_tv,1
nemesio65084426,sinfiltros_tv,1
momio0213,angeldlacruz_,1
lmunozv,sinfiltros_tv,1
avocadocity,sinfiltros_tv,1
tomascosky,nicoschongut,1
lanuevatierra,sinfiltros_tv,1
lanuevatierra,franctivista,1
marcosgmezoliv2,sinfiltros_tv,1
hbogart61,artemisofarica,1
liara1708,marielaserey,1
catalina_lp,marielaserey,1
m_elguin,sinfiltros_tv,1
yesgar475,sinfiltros_tv,1
sosiegatesimio,artemisofarica,1
obs_crongreso,panchoorregog,1
fvegax,sinfiltros_tv,1
charlysabroso11,panchoorregog,1
edwardw68683637,sinfiltros_tv,1
juanluisariasl,meqchile,1
pedroleivadono,panchoorregog,1
tayrojo27,meqchile,1
leomarvelnew,sinfiltros_tv,1
jorge_ceroni30,panchoorregog,1
prezgana,panchoorregog,1
ubilla_caro,panchoorregog,1
la_verguetis,panchoorregog,1
eduard_fuentess,sinfiltros_tv,1
antoniokcrrs,jaimeriosc,1
soldadoanticomu,sinfiltros_tv,1
erro1337,sinfiltros_tv,1
shadow_lotus_,sinfiltros_tv,1
glastroncarlson,artemisofarica,1
yasna_alarcon,sinfiltros_tv,1
iamdelafuente,sinfiltros_tv,1
czar_acv,sinfiltros_tv,1
weyfacho,sinfiltros_tv,1
sebasti16222491,panchoorregog,1
marioandre975,panchoorregog,1
boxy2009,angeldlacruz_,1
rodrigolobosm,panchoorregog,1
rodricoxi,sinfiltros_tv,1
abrahaml1978,panchoorregog,1
aleolivaress,panchoorregog,1
veronic77217744,panchoorregog,1
dploboscorte,panchoorregog,1
luisbarragan28,panchoorregog,1
luisbarragan28,lucyanaah,1
josefanut,panchoorregog,1
rarcor1,panchoorregog,1
nancy09061967,sinfiltros_tv,1
andresg1918,sinfiltros_tv,1
pletelieryanez,panchoorregog,1
negrita1971,panchoorregog,1
chisthian_,panchoorregog,1
pakosepuroberto,panchoorregog,1
rsanchezfuentes,panchoorregog,1
jpena004,panchoorregog,1
fvongeldern,panchoorregog,1
javierv1985,panchoorregog,1
marcosanchezchi,sinfiltros_tv,1
charlesdanbert,panchoorregog,1
milithoox,panchoorregog,1
andresventura22,panchoorregog,1
almapaulinalei1,panchoorregog,1
tgoftime99,sinfiltros_tv,1
cristianguyo,panchoorregog,1
parriarangmail1,panchoorregog,1
alexdiazar,sinfiltros_tv,1
jorgillox,ccifuentesh,1
nga2043,tjaque,1
jexugonzalez,sinfiltros_tv,1
ucnnss,panchoorregog,1
encinaandrea,panchoorregog,1
enrique74021588,panchoorregog,1
ladybeiady,sinfiltros_tv,1
araucaniaviva,sinfiltros_tv,1
ariquelme_a,sinfiltros_tv,1
cneveur,panchoorregog,1
ijorso1,tjaque,1
matchile2,rip_chile2030,1
ccc181037,panchoorregog,1
mappa364144624,sinfiltros_tv,1
carolinaevansc,sinfiltros_tv,1
carolinaevansc,cfelmerv,1
patriciojerezc1,panchoorregog,1
iglesias_veliz,panchoorregog,1
iglesias_veliz,encuestaschil10,1
gerardoega,ulagosoficial,1
theonelocorichi,panchoorregog,1
rodrigofvv0,panchoorregog,1
carloszegpi,panchoorregog,1
yseriato2,panchoorregog,1
donpatriciovera,panchoorregog,1
yiyox83,panchoorregog,1
claudtwit,tjaque,1
claudtwit,jeniffermella,1
claudtwit,muninunoa,1
claudtwit,asambleaaborto,1
aebq2012,panchoorregog,1
alvatorosofa,sinfiltros_tv,1
leonhidalgoc,panchoorregog,1
treintaceroseis,espaol49216792,1
maximop43734143,sinfiltros_tv,1
muve100681,panchoorregog,1
kaiser97106334,panchoorregog,1
infiltradome,sinfiltros_tv,1
malvarez27chile,panchoorregog,1
felipebazan,panchoorregog,1
1ox9ejpytuwubkf,sinfiltros_tv,1
aaronriosr,panchoorregog,1
23f81e6a5ab940b,panchoorregog,1
ricardoalexnder,panchoorregog,1
sourcalu,panchoorregog,1
pamepape,panchoorregog,1
natisegoviac,panchoorregog,1
shuracl,jedomm,1
kennedy84242948,jedomm,1
kary_kary0401,panchoorregog,1
kary_kary0401,mmullor2016,1
martafuentesa,panchoorregog,1
alastor93652449,panchoorregog,1
castrocervela,panchoorregog,1
parmijoj,panchoorregog,1
lhba75,panchoorregog,1
mariainescarre4,panchoorregog,1
cesolmatteo,panchoorregog,1
selvinferrada,panchoorregog,1
jonatha69045460,panchoorregog,1
jonatha69045460,lucyanaah,1
crisbaison,panchoorregog,1
luxowcxo,berfontaine,1
juancar84418103,panchoorregog,1
gonzalo_skim,panchoorregog,1
tayitapaz,sinfiltros_tv,1
pozziani,lvera50,1
wenupix,panchoorregog,1
huasitodecampo,panchoorregog,1
cuentaelotro,panchoorregog,1
sebapad,panchoorregog,1
pamelaandrea070,panchoorregog,1
bernarditaherr7,sinfiltros_tv,1
estebancena4,panchoorregog,1
gloriamodrowurb,panchoorregog,1
mollgoretti,sinfiltros_tv,1
jesschile,panchoorregog,1
avaldesmeza,panchoorregog,1
avaldesmeza,lucyanaah,1
lolo67627599,panchoorregog,1
lolo67627599,lucyanaah,1
sr_marmaja,panchoorregog,1
zebravoyager,panchoorregog,1
felipe03796717,panchoorregog,1
jperaltao13,patitoo_verde,1
geppetto462,el_ciudadano,1
jonathan_c_1995,sinfiltros_tv,1
dosmarcianos,panchoorregog,1
carobulnes,panchoorregog,1
abraxaslily,patitoo_verde,1
alexanderihlt,panchoorregog,1
tecla_master,panchoorregog,1
de_belvedere,sinfiltros_tv,1
carolinamariaan,cultural1420,1
teve_adicto,panchoorregog,1
gabrielstoryg,panchoorregog,1
ppassano,redwallasuntos,1
mijailbonito,panchoorregog,1
mariobarrenech3,dgalarce,1
arrierotop1,detective_mills,1
matiasasun,chamilactriz,1
iligaraymario,sinfiltros_tv,1
elquintopoder,con_confianza,1
yoaldr,gloconstituyent,1
ojo_de_horus,jorgenash007,1
rodoayr,panchoorregog,1
paola95864298,panchoorregog,1
sandram25434503,panchoorregog,1
nicolssimpson1,panchoorregog,1
seba_lacoste,panchoorregog,1
travoltachileno,panchoorregog,1
virginiajar,sinfiltros_tv,1
eduanla,panchoorregog,1
viajealsur2017,jfgallardoperez,1
majvs_,panchoorregog,1
luther_alreim,sinfiltros_tv,1
pericles1060,sinfiltros_tv,1
jortega844,sinfiltros_tv,1
juanucobjb,berfontaine,1
juanucobjb,sinfiltros_tv,1
macz38612235,jorgenash007,1
bejotaperez,sinfiltros_tv,1
skyeseiko,sinfiltros_tv,1
felipenomore,sinfiltros_tv,1
teresit67155812,sinfiltros_tv,1
gabriel71004715,panchoorregog,1
jaimec49581203,sinfiltros_tv,1
lonetob,suknorm,1
anamari50348479,crovanos,1
anamari50348479,r_saavedram,1
renanterasmo,crovanos,1
renanterasmo,jeniffermella,1
renanterasmo,r_saavedram,1
patriotaliz,angeldlacruz_,1
quirinooctavio,panchoorregog,1
alejand08410649,otdchile,1
alejand08410649,artes_oficial,1
neocomunismo1,panchoorregog,1
moonhateacount,ricardolagos,1
caracostau,patodtoro,1
lamarcelarami,patodtoro,1
isidora_ventura,patodtoro,1
lindamisterio,macapatriota,1
_chumaco,panchoorregog,1
pedrolagosn,patodtoro,1
hectorenf,crovanos,1
jo_navarrete,panchoorregog,1
josefinacuza,patodtoro,1
catalincas,patodtoro,1
crizam2012,crovanos,1
emiliaruizya,patodtoro,1
jano_tm,panchoorregog,1
catalina_ib,reclamos,1
georginavegaja1,chamilactriz,1
georginavegaja1,plebiscitoanual,1
ciudadanojack,reclamos,1
ciudadanojack,hadrianus_63,1
anto111267,sinfiltros_tv,1
roca165,sinfiltros_tv,1
luismuo79207178,angeldlacruz_,1
conkumake,lgougain,1
gloriagsanjose1,angeldlacruz_,1
gianina17,crovanos,1
santiagomtp,vangelicai56,1
santiagomtp,crovanos,1
clint_joselito,apolinio_73,1
tul_01,chamilactriz,1
raulcespedes20,apolinio_73,1
vanhellexecutor,suknorm,1
arqammiranda,angeldlacruz_,1
pueblerino,chamilactriz,1
pueblerino,el_ciudadano,1
jessyvalgal19,crovanos,1
maurovrios,becasess,1
mendezarmientog,pelaoqlocomics,1
florenciana60,lizmar53487744,1
exploraminas,el_ciudadano,1
calogero46,crovanos,1
vayanavotar,chamilactriz,1
ozunachilote,betgerber,1
alesophiadg,loreto_vallejos,1
anco63653849,mangelhv,1
m_lobosg,betgerber,1
adolfory,betgerber,1
vivierpel,betgerber,1
luchoydia,jeniffermella,1
esperanz_salva,crovanos,1
wenachristian,jeniffermella,1
tomaseba,jeniffermella,1
juancar18109299,angeldlacruz_,1
matiasamk,jevopolidecima,1
rrcav47,el_ciudadano,1
rrcav47,jorgepablolguin,1
rrcav47,r_saavedram,1
rrcav47,rodrigoarayac_,1
rrcav47,sergiocabellol,1
josefinaurrutia,jeniffermella,1
ninafaela,jeniffermella,1
francis83233436,mariacborsotto,1
lencari,angeldlacruz_,1
pablomz20131,javiparada,1
patogilbert,aldomardones,1
cristian_eads,cokegraphics,1
patipelada1967,titopepe,1
oscar17061970,ivan_antonio,1
chile_unido_,sinfiltros_tv,1
alelmor,jfgallardoperez,1
alelmor,squellaagustin,1
constituyenteel,javiparada,1
agierkea,ndi3go,1
simonebeauv,ivan_antonio,1
marc0scastr0c,betgerber,1
mesteb11,ivan_antonio,1
kentyi,jeniffermella,1
soledadvillagr8,titopepe,1
montrealisa,panchoorregog,1
montrealisa,sinfiltros_tv,1
sebastianjeral5,titopepe,1
electric97,encuestaschil10,1
wolf5809,javiparada,1
chileambiental,crojasc1970,1
rleivadib,encuestaschil10,1
carlasantanasm,smaprueba,1
milacamposw,javiparada,1
medallaparati,angeldlacruz_,1
riki88reyes,juliogarciaord1,1
bermedojavier,ivan_antonio,1
bermedojavier,delosquesobran,1
mikymolinare,jeniffermella,1
mikymolinare,livillo,1
miguelmanuwu,jeniffermella,1
kritodreams,rodrigoarayac_,1
martisbel1,angeldlacruz_,1
marchacampesina,afc073,1
roxxy201,jfgallardoperez,1
carlos79909817,aldunatefran,1
henriquezlibre,titopepe,1
henriquezlibre,chacon_vida,1
henriquezlibre,jorgepablolguin,1
henriquezlibre,lgougain,1
wiljor61,crovanos,1
wiljor61,centraleschile,1
wiljor61,manuelladino13,1
jsmontes,javiparada,1
kathymin05,mmullor2016,1
lalae22,squellaagustin,1
jotapecadin,ernestoibakatxe,1
gonzaloferrerc,squellaagustin,1
varelmanriquez,squellaagustin,1
galapa01,jeniffermella,1
gaboskycl,squellaagustin,1
keru_dream,jeniffermella,1
apa_charlie,squellaagustin,1
arued,mmullor2016,1
rodrigmnz,titopepe,1
raygu_valderas,jeniffermella,1
aliv_ii,jeniffermella,1
el_lagoxboric,jeniffermella,1
pauflor,squellaagustin,1
__m_v_a__,squellaagustin,1
gschca,ernestoibakatxe,1
del_chango,marcetys,1
bsiptica,jeniffermella,1
gonzobandom,squellaagustin,1
jocelyneasecas,squellaagustin,1
rodrig_villalon,squellaagustin,1
wuiliams68,squellaagustin,1
ramonsofo,noneutrales,1
panxo_marine07,angeldlacruz_,1
gonzalovu,squellaagustin,1
carc1973,squellaagustin,1
inesazuamuoz1,el_ciudadano,1
gonzlindermann,squellaagustin,1
elgordotomas1,squellaagustin,1
francisco_j1966,squellaagustin,1
saezbetanzo,squellaagustin,1
antonioriojassi,juliogarciaord1,1
carlosmarychain,jeniffermella,1
salazarheisse,jeniffermella,1
maryorieqe,jeniffermella,1
pibe10genius,jeniffermella,1
pibe10genius,felipeglaria,1
jorge_night,squellaagustin,1
jorge_night,el_ciudadano,1
jorge_night,jorgepablolguin,1
nomadachilensis,squellaagustin,1
aldoreyesflores,pattyespejo2,1
granuja17,rodrigoarayac_,1
granuja17,aldomardones,1
granuja17,javireyesj,1
luiscg11,alejoaquinagago,1
fcoap,alejoaquinagago,1
richard_osorno,alejoaquinagago,1
63661f574e4e4ca,jeniffermella,1
y_fredes,jeniffermella,1
berliot,coteoyarzund7,1
asv3009,alejoaquinagago,1
cuevaspato,jeniffermella,1
patriciaduranpe,ivan_antonio,1
patriciaduranpe,jorgepablolguin,1
marianajjjr,jeniffermella,1
marcialval86,squellaagustin,1
rubengaleanod,cap_py,1
cristovich,squellaagustin,1
marceaguirre21,encuestaschil10,1
jecadiazes,encuestaschil10,1
crisnahare1,jeniffermella,1
gb1135,encuestaschil10,1
gb1135,suknovicrm,1
pokesillolake,squellaagustin,1
alfonsopv,jeniffermella,1
aguayo__,jeniffermella,1
cilantro_killer,jeniffermella,1
magui_lex,mmullor2016,1
semillaarte,jeniffermella,1
superbeto66,jeniffermella,1
superbeto66,jorgepablolguin,1
claudioaraya,squellaagustin,1
elchelo12,jeniffermella,1
broodaspriest,squellaagustin,1
