FROM,TO,WEIGHT
chiloenativo,carmen_hertz,1
cami_randa,andres_estefane,1
jany54232369,porkyasecas,1
jany54232369,sylvia20055,1
theddisoon,apruebaxchile,1
mujerkomun,jaime_bassa,1
er1kguerrero,apruebosalida,1
eguzmanm2011,jaime_bassa,1
cinnabarwaifu,tere_marinovic,1
patricioeug2,chileconvoca,1
claudiaaliciazz,porkyasecas,1
noestamosolos01,apruebaxchile,1
alexalore7,mono_dex,1
gonz1gorjeperez,cfelmerv,1
gonz1gorjeperez,aldunatefran,1
enterown,borisyopo,1
ahuertacalderon,apruebaxchile,1
ronavia,jaime_bassa,1
rene40449872,chileconvoca,1
msconita,borisyopo,1
msconita,igualdadpartido,1
_alexinti,chileconvoca,1
_alexinti,autoraschilenas,1
bonegnos,ahanubis,1
jcarlos_baez,chile_soberano,1
jcarlos_baez,cfelmerv,1
pciberactivista,tere_marinovic,1
pciberactivista,osvaldo_contr2r,1
veronicaitu,porkyasecas,1
evasegen__,jairo_estay,1
hijodelapauta,chileconvoca,1
cpmrgn,lorenitacofre,1
sebavelosof,jpglasinovic,1
harancibia,porkyasecas,1
harancibia,jorgebetocalas,1
hijoeputa17,tere_marinovic,1
wjrs82,porkyasecas,1
wjrs82,elgoodfella_,1
l_lagos,pc_lareina,1
rox_missko,cristofer_lara2,1
rox_missko,ccgm14,1
rox_missko,tromben,1
rox_missko,dlirio,1
rox_missko,wmam71,1
rox_missko,el_ciudadano,1
rox_missko,letybenja,1
karola1120,alfred_mar_,1
antocony008,chileconvoca,1
antoinesalinr,apruebaxchile,1
sanchezmarcelod,chileconvoca,1
sanchezmarcelod,vangelicai56,1
sanchezmarcelod,yasnasenadora,1
mariofica3,ocean_lov3,1
mariofica3,nataliacuevasg,1
mariofica3,miguelaustro,1
mariofica3,mister_wolf_0,1
mariofica3,bosqueazul1,1
mariofica3,omdechile,1
mariofica3,jpeley,1
yasiesmivida,luis_quintul_,1
yasiesmivida,pablopadillarub,1
fdoparada,guidovelasquezl,1
donpatriciovera,porkyasecas,1
lataty71,baradit,1
bateroconce,tere_marinovic,1
leosayes,tere_marinovic,1
jesusbastidas17,bbkqk,1
herreranegre,2049_x,1
mariherrera0406,wmam71,1
mariherrera0406,jaime_bassa,1
mariherrera0406,subsgobanterior,1
eduardocluch,tere_marinovic,1
patrici48047550,danieljadue,1
nomasanglo,girando,1
crcchirinos,danieljadue,1
puensao,pelaoperret,1
aruiz18906282,cristy_poblete_,1
aruiz18906282,patosalazar,1
aruiz18906282,florencialagosn,1
aruiz18906282,puma4852,1
aruiz18906282,capuchacreativa,1
aruiz18906282,marcoqz,1
aruiz18906282,goturo,1
aruiz18906282,mvm_ing,1
aruiz18906282,anandatribe,1
aruiz18906282,brennusvaccare1,1
aruiz18906282,estallidotw,1
aruiz18906282,hugoalonso1980,1
aruiz18906282,apruebo4septbre,1
aruiz18906282,sergiolotote,1
aruiz18906282,apruebo2022,1
aruiz18906282,hugoguionista,1
aruiz18906282,academica2021,1
aruiz18906282,fredda_espinoza,1
aruiz18906282,jonas_tejeda,1
aruiz18906282,alejandra23_01,1
aruiz18906282,andrufp96,1
aruiz18906282,jmarcelotobarc,1
aruiz18906282,eveovalle33,1
aruiz18906282,juanpenafiel,1
aruiz18906282,rodrigoarayac_,1
aruiz18906282,grollmuss,1
aruiz18906282,lilit75732836,1
aruiz18906282,sandra89693107,1
aruiz18906282,crovanos,1
aruiz18906282,constituyentecc,1
aruiz18906282,marianocarmen,1
aruiz18906282,yuyodelizqui,1
aruiz18906282,saryoasis,1
aruiz18906282,pcdechile_valpo,1
aruiz18906282,nataliacarina,1
aruiz18906282,mauricioperezb7,1
aruiz18906282,ralbarr66595823,1
aruiz18906282,rojayamarilla96,1
aruiz18906282,atenaspoirot,1
aruiz18906282,isabelgomezarra,1
aruiz18906282,lamartaugarte,1
aruiz18906282,scastillofer,1
aruiz18906282,vanetejedora,1
aruiz18906282,andres20ad,1
aruiz18906282,roja53c,1
aruiz18906282,patriotadeverd4,1
lucha_campesina,danieljadue,1
lucha_campesina,gaboclaussen,1
alfarorp,chileconvoca,1
osvcarsa,alfred_mar_,1
osvcarsa,notapruebo,1
osvcarsa,lucasaykal,1
cloudred580,luis_quintul_,1
ronflofa,jaime_bassa,1
ronflofa,mister_wolf_0,1
blariantxun,tere_marinovic,1
blariantxun,claudiolibano,1
teresadelapaz3,porkyasecas,1
newenmoe,kspr4life,1
newenmoe,hugoguionista,1
ferbetancourtz,mister_wolf_0,1
vaditeijauaryu1,porkyasecas,1
vaditeijauaryu1,esthernulia,1
elgrefacl920,bsieosjakd,1
susanasilva23,jaime_bassa,1
susanasilva23,wmam71,1
lulumol95466442,jaime_bassa,1
asftwiteando,jaime_bassa,1
asftwiteando,marioaguilera4,1
yessie_araya,chileconvoca,1
aliciam,apruebaxchile,1
cabezonsanche,lapergris,1
cabezonsanche,chileconvoca,1
cabezonsanche,patyalvarezo,1
cabezonsanche,german_ogalde,1
fellgutt,jaime_bassa,1
fellgutt,alinekuppenheim,1
fellgutt,nlferrer,1
rodrigo91083024,anandatribe,1
profefacho,lagonzl96381469,1
csgh00,alfred_mar_,1
negrita732,apruebaxchile,1
onirico01,chileconvoca,1
azrael_apruebo,dlirio,1
soa_irreverente,lunavallevic,1
gigliohyatt,patyalvarezo,1
matichelle007,yderf1971,1
castillosobarzo,tere_marinovic,1
jcamusmacaya,lapergris,1
elemix21,porkyasecas,1
elemix21,tere_laprofe73,1
macamuri85,moonviviblue,1
macamuri85,mister_wolf_0,1
ximenadelavi,lufernavi,1
ximenadelavi,andres20ad,1
ximenadelavi,juliannamoncura,1
ximenadelavi,demavile,1
ximenadelavi,mister_wolf_0,1
ximenadelavi,chileconvoca,1
kathygame,economiaerra,1
prietogpg,chileconvoca,1
majuludica,vesnamada,1
leonorlillo2,tere_marinovic,1
laquintavalpo,leolatorre,1
laquintavalpo,cnt_nomasafp,1
laquintavalpo,juanitachacons,1
laquintavalpo,eldredge2015,1
laquintavalpo,valpoaprueba,1
chicha20204,karestroika,1
chaggii,eljorgearanci,1
danielarevaloq,apruebaxchile,1
javalco16,porkyasecas,1
yostyn_lml,2epinforma,1
hogox,apruebaxchile,1
r1_ximena,comundignidad,1
r1_ximena,aguayo__,1
mcisternaflores,vesnamada,1
mcisternaflores,radiotierracl,1
rdohaldayg,wuachona0_,1
claudia_mg21,2049_x,1
claudia_mg21,mister_wolf_0,1
an3fez,saryoasis,1
an3fez,tejer_org,1
an3fez,ecoarriagada,1
pelu_shit,vesnamada,1
vignia,danieljadue,1
lalo_el_10,chileconvoca,1
flaflaflafi,chileconvoca,1
pablojeriasilva,chileconvoca,1
claudia03790319,chileconvoca,1
maryrogersg,autoraschilenas,1
maryrogersg,apruebaxchile,1
josevergara2021,porkyasecas,1
sofi_castillo_m,danieljadue,1
pelua_mil,jorge_caro64,1
pccasao,alfred_mar_,1
lavanda_sol,membrillo3388,1
vanrivera8123,vesnamada,1
voceandoutopias,lunavallevic,1
voceandoutopias,elisaneumann7,1
farceibarra,mister_wolf_0,1
shierrie_,chileconvoca,1
empleadapublica,chileconvoca,1
empleadapublica,iapartidistas,1
empleadapublica,dimoralesj,1
empleadapublica,mister_wolf_0,1
rmarchant3,chileconvoca,1
rmarchant3,bar_del_zorro,1
lapametwitera,porlapazix,1
lapametwitera,adenevi,1
lapametwitera,imvc19,1
pazgn,mister_wolf_0,1
pazgn,alinekuppenheim,1
clauroyal,wmam71,1
gabrieladaly2,porlapazix,1
gabrieladaly2,lacoquimbo,1
rodarmsandoval,donovanr888,1
hugogar82613367,jorgedelsola,1
caritoapruebo,ccgm14,1
bravoschneider,chileconvoca,1
pjuais,donovanr888,1
davidan97698340,mister_wolf_0,1
abel_cobain,lapergris,1
abel_cobain,marilynuriquelm,1
abel_cobain,ocieltorres3,1
abel_cobain,anais__vale,1
lfcamposs,mister_wolf_0,1
saimondinamita,gheragor,1
j_mirandab,mister_wolf_0,1
samanthamagica,tere_marinovic,1
tiyita9,carolinapinoc,1
letylagos13,mister_wolf_0,1
fernand97993813,porkyasecas,1
isaiavic,mister_wolf_0,1
bravo_millas,nihil7overcome,1
piiipecifuentes,mister_wolf_0,1
loretto33797389,wmam71,1
oscaered,hugoguionista,1
soloelvira_,chileconvoca,1
marcoqf,osvaldo_contr2r,1
amorossitto,tere_marinovic,1
amorossitto,hocikonapatriot,1
oavrenim,2epinforma,1
beabodoque,mister_wolf_0,1
alvarlaw77,alfred_mar_,1
alvarlaw77,aglar_santos,1
el_lagoxboric,jaime_bassa,1
el_lagoxboric,foryan_,1
el_gran_armando,osvaldo_contr2r,1
leoenerom,osvaldo_contr2r,1
javierinho11,mister_wolf_0,1
javierinho11,tromben,1
el_blody,mister_wolf_0,1
sara600525802,nihil7overcome,1
sara600525802,gonzalobf,1
sara600525802,danieljadue,1
ixbalank,rodrigoab16,1
veronicacamus,jairo_estay,1
meherrerar,porkyasecas,1
meherrerar,osvaldo_contr2r,1
andrs54435303,porkyasecas,1
alexniperson2,saryoasis,1
pardeno35,donovanr888,1
makenci2,mister_wolf_0,1
david_martinez_,membrillo3388,1
david_martinez_,vius_fl,1
foxelot,donovanr888,1
ramirezestebanf,chileconvoca,1
ramirezestebanf,mister_wolf_0,1
sebatox82,chileconvoca,1
aeschlimannjota,mister_wolf_0,1
pesce_patricia,tere_marinovic,1
qmey,aleman_lore,1
juancarmorlab1,chileconvoca,1
manavarrete,mister_wolf_0,1
maorellanae,mister_wolf_0,1
aunchile,tere_marinovic,1
javierbarnes07,apruebaxchile,1
marcolio1954,revoluciontt,1
dmunozc81,patriar19099909,1
julio_feito,porkyasecas,1
marambiocaro,tere_marinovic,1
marcecastillop,osvaldo_contr2r,1
gonzalou01,alfred_mar_,1
jorgelector,tromben,1
chinchorro,jaime_bassa,1
chinchorro,mister_wolf_0,1
roalsogo,tromben,1
cxami,tromben,1
mrdavs2,chileconvoca,1
mrdavs2,isabelgomezarra,1
mrdavs2,el_ciudadano,1
bequernatalia,comunistasla,1
elcriterioso,luis_quintul_,1
elcriterioso,apruebaxchile,1
elcriterioso,roja53c,1
elcriterioso,2epinforma,1
elcriterioso,juliannamoncura,1
dsierrag,mister_wolf_0,1
dsierrag,el_ciudadano,1
jaime555apruebo,chileconvoca,1
angeloplazam,mister_wolf_0,1
kekela,jgalvez,1
kekela,alexornis5,1
vero_lays,tromben,1
abajoelalinea,tobardelafuente,1
javi_trombon,mister_wolf_0,1
aukanromero,chileconvoca,1
gladelgu,porquemarcho,1
gladelgu,jocytayocep,1
bjmin_fza,vesnamada,1
mick_drake,porkyasecas,1
mick_drake,osvaldo_contr2r,1
_doncorbata,chileconvoca,1
_doncorbata,claudionarea,1
madzergling,vesnamada,1
mptoledo2,porkyasecas,1
_inv_alien,tromben,1
_inv_alien,alprazolamix,1
rfecci,yvs_chenko,1
ceppdi,yvs_chenko,1
gaboheavy,chileconvoca,1
gaboheavy,juliannamoncura,1
maulensagredo,mmullor2016,1
maulensagredo,florencialagosn,1
_gatvader_,chileconvoca,1
tatitranquila,vesnamada,1
tatitranquila,marilynuriquelm,1
isadoglover,hernanpalma_d12,1
isadoglover,mister_wolf_0,1
isadoglover,chileconvoca,1
isadoglover,cgallardov,1
khyrons,donovanr888,1
no0regrets,mauricioperezb7,1
xishito,tere_marinovic,1
freerebelopen,hernanpalma_d12,1
freerebelopen,vesnamada,1
freerebelopen,chacon_vida,1
sgonzam,chileconvoca,1
brayanmaikol77,membrillo3388,1
pestefo,jairo_estay,1
chunchixxx,el_ciudadano,1
elmota_,jairo_estay,1
nandokun0,vesnamada,1
nandokun0,hugoguionista,1
drwnfb,wmam71,1
orrego_cote,keke_patipelada,1
monjemarco,porkyasecas,1
melaslabo,chileconvoca,1
cattan62,mister_wolf_0,1
pilatestiska,mmullor2016,1
pekosalinda,rod_joker,1
icamyt0,jiram87640,1
shoshitoss,mister_wolf_0,1
iguacte,moonviviblue,1
iguacte,brennusvaccare1,1
bosco_esparza,baradit,1
bosco_esparza,waldocarrasco,1
klaupass,consticorta,1
snccoach,chileconvoca,1
manumaldonadoz,tromben,1
barvajal,vesnamada,1
cariiito_,mister_wolf_0,1
reusew,porkyasecas,1
elkaroka,jairo_estay,1
veromartinezf,mister_wolf_0,1
ramos_tec,mister_wolf_0,1
ramos_tec,dlirio,1
ramos_tec,rockandrolec,1
pily57valdes,chileconvoca,1
nachorancaguino,porkyasecas,1
dani_liberte,apruebaxchile,1
dani_liberte,scac_chile,1
fa_arellano3,tromben,1
yasnalanderos0,guidovelasquezl,1
yasnalanderos0,gjurinovpablo,1
caroli_cars,tromben,1
lissetteaa,yderf1971,1
ivarasn,wakeupchile,1
lencari,donovanr888,1
bicicultura,jaime_bassa,1
bicicultura,autoraschilenas,1
_exuviae_,ocieltorres3,1
eligevivirchanc,flaneur_54,1
claudio67554707,porkyasecas,1
saraagu41780910,jairo_estay,1
jocemoon,chileconvoca,1
devajot,chileconvoca,1
deipylos,vesnamada,1
yosoyalvahe,chileconvoca,1
yosoyalvahe,rojayamarilla96,1
yosoyalvahe,hugoguionista,1
crisriveram,r_saavedram,1
jothafonknario,chileconvoca,1
cotelom,chileconvoca,1
perezespoz,luis_quintul_,1
guiller81605563,marcoporchile,1
ultravi0lencee,chileconvoca,1
el_locojohn,mister_wolf_0,1
pablole11578685,mister_wolf_0,1
hernanaraneda90,tromben,1
regattaii,osvaldo_contr2r,1
leonard79375006,porkyasecas,1
javugol,pleersp,1
ashukar,0nreivni,1
janujita,tromben,1
laleteli,tromben,1
jannett34938055,jaime_bassa,1
maygia,porkyasecas,1
tottisima,porkyasecas,1
polasotto,cfelmerv,1
javiiviii,vesnamada,1
hipokinetico,danieljadue,1
hipokinetico,je63398049,1
hipokinetico,stelartoqui,1
hipokinetico,marcialval86,1
clauditoes,tromben,1
clauditoes,esteban1985,1
karlameneses12,mister_wolf_0,1
karlameneses12,octoamaro,1
kanoso65,vecinoscaminoa1,1
cronologo2022,donovanr888,1
susavif,unpragmatico,1
chancho_chin0,unpragmatico,1
chancho_chin0,ikstudiodesign,1
juancariveras,vesnamada,1
realboritoboss,chileconvoca,1
tayula1,mister_wolf_0,1
defiguna,porkyasecas,1
gabibalvoa,luis_quintul_,1
twittjosem,unpragmatico,1
twittjosem,rbascu1,1
fernandochocair,unpragmatico,1
altabib27,porkyasecas,1
mmauras,jaime_bassa,1
mmauras,rmontero_,1
eduacuna,chileconvoca,1
eduacuna,juliannamoncura,1
eduacuna,elfespi,1
yorch391,mejianarr,1
franor74,unpragmatico,1
idk4869,vesnamada,1
ccarcamos,mister_wolf_0,1
cama_cata,unpragmatico,1
ricardo56700169,chileconvoca,1
ricardo56700169,apruebo4septbre,1
s3bav,tromben,1
tobarbarraza,jaime_bassa,1
anamari12955198,vivimatus,1
jss90ing,chileconvoca,1
carito2030,tromben,1
carito2030,helmutkramer,1
conejerospau,chileconvoca,1
conejerospau,yasnasenadora,1
figueroaceve2,vesnamada,1
nikoruiztagle,apruebaxchile,1
ldetarapaca,tromben,1
ldetarapaca,danielografo,1
fabiola36319458,silvananhr,1
cespedes_matias,vesnamada,1
cespedes_matias,capuchacreativa,1
loretocalderon2,apruebaxchile,1
jjotamercado,ndi3go,1
cristianmorap,jaime_bassa,1
cristianmorap,vesnamada,1
hernanrobinson,unpragmatico,1
lasultimas,aprueboshitpost,1
mononerd,aprueboshitpost,1
pa_medina11,mister_wolf_0,1
liriveaud,eljorgearanci,1
liriveaud,lola161807,1
gatital65721484,unpragmatico,1
gatital65721484,eram_pao,1
tiuquec,chileconvoca,1
oyanadeljoel,eljorgearanci,1
guillermo_ya,yasna52003385,1
chrisvagabond,vesnamada,1
negravioletaa,mister_wolf_0,1
jennyordonezc,kspr4life,1
analarau,octoamaro,1
kyogen15,pleersp,1
elenamolinalla1,tromben,1
cl_jed,cfelmerv,1
__kenio__,unpragmatico,1
__kenio__,porkyasecas,1
jglirt29,claudiolibano,1
che_mariluan,vesnamada,1
carmen_antof,eljorgearanci,1
margaritapealo1,chileconvoca,1
javicrispanti,unpragmatico,1
merluzoweon,porkyasecas,1
cidlemun,barbarafuenttes,1
luccianogwynn,ccgm14,1
josemartinezrub,checholalo,1
dannahz9,chileconvoca,1
dannahz9,apruebaxchile,1
lorebran,tromben,1
vivirechaza2,cfelmerv,1
patyolivara,eduardopinedaa,1
cmez97,membrillo3388,1
retamalclaudio,jaime_bassa,1
retamalclaudio,borisyopo,1
retamalclaudio,analisa_testa,1
retamalclaudio,yasnasenadora,1
mando_dji,elgoodfella_,1
nicko1206,alfred_mar_,1
aranguizhbl,ccgm14,1
leonardo_vera_,chileconvoca,1
leonardo_vera_,juliannamoncura,1
jtkouki,mister_wolf_0,1
jtkouki,ozunachilote,1
saitoha76819339,sin_desde_no,1
saitoha76819339,saryoasis,1
alexisl04631621,unpragmatico,1
oyejosu,unpragmatico,1
nanidel89,weonaquerabia,1
kritodreams,jaime_bassa,1
nonnyland,roxana_davila_,1
nonnyland,deboraweka,1
dalisolar1,andreavp04,1
kenita1970,tromben,1
johnescudero13,osvaldo_contr2r,1
raquelmurillol1,osvaldo_contr2r,1
rulaportena,weonaquerabia,1
clau58311596,osvaldo_contr2r,1
lilileiton1,makinaroll,1
fabianf05262390,chileconvoca,1
palomalibre,osvaldo_contr2r,1
abarca_cabezas,porkyasecas,1
abarca_cabezas,vivimatus,1
anaamancay,apruebaxchile,1
ildacarter2014,porkyasecas,1
chile_nativo,mister_wolf_0,1
chile_nativo,consuelo_babu,1
chile_nativo,funaoyeta,1
ivanlopeza,tromben,1
jim53241,innculturatv,1
leonsibarita,vivimatus,1
juanmondacayala,mister_wolf_0,1
juanmondacayala,victori87417296,1
its_javo,vesnamada,1
83_carrasco,fridasikahlo,1
pancho2180hotm1,el_ciudadano,1
andrew_o3o,mister_wolf_0,1
devinoscata,weonaquerabia,1
camilamoyanod,vesnamada,1
alfredoperez222,mmullor2016,1
alfredoperez222,chilicote_valpo,1
claudio_ztone,luis_quintul_,1
mont135,osvaldo_contr2r,1
nonon9,osvaldo_contr2r,1
cristia47466921,porkyasecas,1
serenamorenav,matus__luis,1
marcocancino2,osvaldo_contr2r,1
marcocancino2,laeufe,1
peperoncino_cl,osvaldo_contr2r,1
paolanelidow,mister_wolf_0,1
blodyymarie21,donovanr888,1
lvaroz,mister_wolf_0,1
miguelshinya,vesnamada,1
marquinhios,vesnamada,1
fhvasquezg,unpragmatico,1
realcatalan,vesnamada,1
realcatalan,apruebaxchile,1
realcatalan,dlirio,1
nicoultramar,jgalvez,1
paulillosan,chileconvoca,1
paulillosan,luisingermanico,1
deboh08752515,vesnamada,1
deboh08752515,hugo_gutierrez_,1
elbasureero,osvaldo_contr2r,1
caronietol,weonaquerabia,1
olivosjosefina,tromben,1
olivosjosefina,dlirio,1
satella890,unpragmatico,1
satella890,encuestaschil10,1
maryecampos,jaime_bassa,1
molinaliro,chileconvoca,1
cesarkiroz,chileconvoca,1
carola_eca,membrillo3388,1
pramirezrubio,vesnamada,1
pramirezrubio,hugoguionista,1
robertoce1,porkyasecas,1
elianawolf,porkyasecas,1
j_jopino,chileconvoca,1
javivimedel,chileconvoca,1
javivimedel,atenaspoirot,1
gonsaavmun,tromben,1
sergiojames007,chileconvoca,1
r_enacuajo,tromben,1
cristianvalle,adeurresti,1
masterseba30,chileconvoca,1
ildaniimiranda,vesnamada,1
panchisofia_,emiliocormoreno,1
jwormull,tromben,1
jwormull,verdecostero,1
gonzalortiz_,primeralineatw,1
ange23021,mister_wolf_0,1
cataldo_alex,pablocanocura,1
mvfotografias,primeralineatw,1
valeayalacelis,mister_wolf_0,1
carlosl53s,fabiola05258624,1
carlosl53s,brigadachacon,1
carlosl53s,danieljadue,1
carlosl53s,chopan63,1
carlosl53s,marceabedrapo,1
carlosl53s,flordecactus_s,1
carlosl53s,flavioqr,1
carlosl53s,lorenitacofre,1
rumbocolectivo,chilesust,1
carlaramu,elgoodfella_,1
jbustos25,apruebaxchile,1
miguelp24310606,primeralineatw,1
diarioenpauta,mister_wolf_0,1
agustinasmaria,unpragmatico,1
agustinasmaria,matiasolavarria,1
agustinasmaria,hocikonapatriot,1
jamas3_,vesnamada,1
jamas3_,jaime_bassa,1
jamas3_,jessipoly77,1
nazgulaces77,chileconvoca,1
bull_pipe,choroy_traiguen,1
madman19711,osvaldo_contr2r,1
madman19711,cfelmerv,1
msmarple77,osvaldo_contr2r,1
felipealmarza,chileconvoca,1
mdiazhuirimilla,vesnamada,1
erikafu75503502,fridasikahlo,1
erikafu75503502,ciudadannochile,1
jotajotasl,unpragmatico,1
miguel_trina,chileconvoca,1
srapand65940895,fridasikahlo,1
srapand65940895,lucyanaah,1
che_sandoval,vesnamada,1
che_sandoval,apruebaxchile,1
snake_noir,porkyasecas,1
snake_noir,incommunicadodp,1
snake_noir,mivozchile,1
snake_noir,lucyanaah,1
rodrigomella6,tromben,1
fadpyl,apruebaxchile,1
fadpyl,icarus3012,1
fadpyl,rmontero_,1
fadpyl,phedro_her,1
devlibertario,osvaldo04110700,1
devlibertario,n82769299,1
dieglotmedina,vesnamada,1
petite_amelie,mister_wolf_0,1
adelaviancos,unpragmatico,1
jovidelarosa,vesnamada,1
papuentef,mister_wolf_0,1
tamaritx,vesnamada,1
sotomayorcruzat,unpragmatico,1
sotomayorcruzat,osvaldo_contr2r,1
sotomayorcruzat,hocikonapatriot,1
anamaradenis1,estallidotw,1
anamaradenis1,borisyopo,1
ramrezlagos1,jaime_bassa,1
ramrezlagos1,mister_wolf_0,1
ramrezlagos1,luisgastons,1
ramrezlagos1,patagonico_,1
ramrezlagos1,josejeraldomusi,1
ramrezlagos1,cdiazruiz,1
ramrezlagos1,dimoralesj,1
victorr_78,vesnamada,1
cristiajose54,saryoasis,1
medel_catita,mmullor2016,1
hectorpachecop1,chileconvoca,1
davdelcerro,porkyasecas,1
nibaldojaure,apruebaxchile,1
ademsky78,mister_wolf_0,1
niniacure17,weonaquerabia,1
leslie07676519,chileconvoca,1
shamelfo,lagonzl96381469,1
emajz1,pablocanocura,1
emajz1,encuestaschil10,1
kta_megumi,mister_wolf_0,1
psyntegra,borisyopo,1
asimov37315851,unpragmatico,1
asimov37315851,elrincondelcoto,1
luciano72027426,porkyasecas,1
luciano72027426,ccifuentesh,1
luciano72027426,franctivista,1
claudiojaraalv2,porkyasecas,1
claudiojaraalv2,osvaldo_contr2r,1
claudiojaraalv2,lucyanaah,1
lmcoya,marcocantoc,1
mepasepoh1,porkyasecas,1
01_eve,porkyasecas,1
oscargomezaraya,primeralineatw,1
luxin51,revtt_prensa,1
matias41664,osvaldo_contr2r,1
matias41664,franctivista,1
matias41664,lucyanaah,1
fraaanmaureira,cristy_poblete_,1
mpaz19671,porkyasecas,1
mpaz19671,angeldlacruz_,1
mpaz19671,jorgebetocalas,1
marcelaqmesina,chileconvoca,1
marcelaqmesina,apruebaxchile,1
marcelaqmesina,carmen_hertz,1
rubiapatipelada,chileconvoca,1
rubiapatipelada,colomba_huacha,1
rubiapatipelada,naguatatoyotol,1
rubiapatipelada,80_hermoso,1
desireefolch,mister_wolf_0,1
hola_andrelopez,apruebaxchile,1
sebapalac,donovanr888,1
sebapalac,angeldlacruz_,1
sebapalac,lucyanaah,1
molesto21,porkyasecas,1
ferna_perez29,mister_wolf_0,1
demencial123,chileconvoca,1
demencial123,ozunachilote,1
demencial123,geomora30684951,1
demencial123,hugoguionista,1
demencial123,marcialval86,1
justinianolex,donovanr888,1
kotricio,unpragmatico,1
sanguchitodepa6,unpragmatico,1
__nis___,unpragmatico,1
violetaamaranta,tromben,1
ser_atorrante,mister_wolf_0,1
daniellcbl,donovanr888,1
rm28283,porkyasecas,1
karinruff,unpragmatico,1
nandez6369,porkyasecas,1
jpcr78,apruebaxchile,1
rodrigofjds,mister_wolf_0,1
ohljorge,diego_ibanezc,1
lajoyitadice,musictelenovchi,1
adanpeaduarte1,tromben,1
miguelcorrea75,lyagonzalez1,1
turrientes,alinekuppenheim,1
shxdii,matus__luis,1
shxdii,mister_wolf_0,1
sandrav20085304,porkyasecas,1
sandrav20085304,hocikonapatriot,1
evelyn_andrea,csaez0,1
vichoovelasc,emiliocormoreno,1
oscuro_chileno,catita_mora_u,1
oscuro_chileno,varolileiva,1
rgutidelau,lajoyitadice,1
clarkxp,tromben,1
pabloramirez196,macarenazanartu,1
pabloramirez196,gmonsalve,1
pabloramirez196,pameladavalosph,1
pabloramirez196,flor_paillacar,1
__mota_,mister_wolf_0,1
beatshow,elcentineladel3,1
pepehose,lyagonzalez1,1
pepehose,borisyopo,1
paloma_ploma,emiliocormoreno,1
ernestorres2020,lajoyitadice,1
miolivat,cfelmerv,1
miolivat,osvaldo_contr2r,1
miolivat,angeldlacruz_,1
labramauro,chileconvoca,1
labramauro,dlirio,1
patocardenasd,jaime_bassa,1
patocardenasd,musictelenovchi,1
patocardenasd,danieljadue,1
patocardenasd,hugoguionista,1
patocardenasd,consuelo_babu,1
patocardenasd,mister_wolf_0,1
tere_rios_v,wmam71,1
andrssarg,tromben,1
andrssarg,cristofer_lara2,1
andrssarg,moragaalfonso,1
andrssarg,mister_wolf_0,1
andrssarg,rmontero_,1
andrssarg,ocieltorres3,1
andrssarg,ale_injoque,1
andrssarg,ramavarc,1
rulorulitorulo,luis_quintul_,1
rulorulitorulo,saryoasis,1
mimitalamaga,mister_wolf_0,1
adriandotdev,lyagonzalez1,1
paulabarra11,tempez36,1
jinswife_,lajoyitadice,1
figude,osvaldo_contr2r,1
robertido76,chileconvoca,1
_bernardoperezp,unpragmatico,1
_bernardoperezp,lucyanaah,1
shakiraturnia,unpragmatico,1
daniel_nunez_a,el_ciudadano,1
nxo_sky,luis_quintul_,1
rosaura_j,vilm_valle,1
naty_v_n,revtt_prensa,1
jchidalgo7,chileconvoca,1
jchidalgo7,marcialval86,1
